stream,phase_id,phase_label,leg_triplet,example_window_triplet,n_occurrences,n_phase_dates,support,confidence,consistency,composite_score,low_confidence_flag,p_composite,q_composite
WTI_session,5,slight_escalation_strait_closure,UP_Q2_25_50|DOWN_Q2_25_50|UP_Q3_50_75,us_open|us_open|mcx_tail,1,12,0.0833333333333333,1.0,0.5217391304347826,0.008695652173913,True,1.0,1.0
WTI_session,5,slight_escalation_strait_closure,UP_Q2_25_50|FLAT_Q1_0_25|UP_Q5_90_100,us_pre_open|us_open|us_open,1,12,0.0833333333333333,1.0,0.5217391304347826,0.008695652173913,True,1.0,1.0
WTI_session,5,slight_escalation_strait_closure,UP_Q3_50_75|DOWN_Q1_0_25|UP_Q2_25_50,europe_midday|us_pre_open|us_open,1,12,0.0833333333333333,1.0,0.5217391304347826,0.008695652173913,True,1.0,1.0
WTI_session,5,slight_escalation_strait_closure,UP_Q3_50_75|DOWN_Q4_75_90|UP_Q2_25_50,india_midday|europe_midday|us_pre_open,1,12,0.0833333333333333,1.0,0.5217391304347826,0.008695652173913,True,1.0,1.0
WTI_session,5,slight_escalation_strait_closure,UP_Q3_50_75|FLAT_Q1_0_25|FLAT_Q1_0_25,us_open|us_open|mcx_tail,1,12,0.0833333333333333,1.0,0.5217391304347826,0.008695652173913,True,1.0,1.0
WTI_session,5,slight_escalation_strait_closure,UP_Q3_50_75|UP_Q1_0_25|DOWN_Q4_75_90,europe_midday|us_pre_open|us_open,1,12,0.0833333333333333,1.0,0.5217391304347826,0.008695652173913,True,1.0,1.0
WTI_session,5,slight_escalation_strait_closure,UP_Q3_50_75|UP_Q2_25_50|DOWN_Q5_90_100,india_midday|europe_midday|us_pre_open,1,12,0.0833333333333333,1.0,0.5217391304347826,0.008695652173913,True,1.0,1.0
WTI_session,5,slight_escalation_strait_closure,UP_Q3_50_75|UP_Q5_90_100|DOWN_Q3_50_75,us_open|mcx_tail|other_valid_hours,1,12,0.0833333333333333,1.0,0.5217391304347826,0.008695652173913,True,1.0,1.0
WTI_session,5,slight_escalation_strait_closure,UP_Q4_75_90|DOWN_Q1_0_25|DOWN_Q2_25_50,india_morning|india_midday|europe_midday,1,12,0.0833333333333333,1.0,0.5217391304347826,0.008695652173913,True,1.0,1.0
WTI_session,5,slight_escalation_strait_closure,UP_Q4_75_90|DOWN_Q3_50_75|FLAT_Q1_0_25,us_open|us_open|mcx_tail,1,12,0.0833333333333333,1.0,0.5217391304347826,0.008695652173913,True,1.0,1.0
WTI_session,5,slight_escalation_strait_closure,UP_Q4_75_90|DOWN_Q4_75_90|FLAT_Q1_0_25,mcx_open_drive|india_morning|india_midday,1,12,0.0833333333333333,1.0,0.5217391304347826,0.008695652173913,True,1.0,1.0
WTI_session,5,slight_escalation_strait_closure,UP_Q4_75_90|UP_Q2_25_50|UP_Q3_50_75,us_pre_open|us_open|us_open,1,12,0.0833333333333333,1.0,0.5217391304347826,0.008695652173913,True,1.0,1.0
WTI_session,5,slight_escalation_strait_closure,UP_Q5_90_100|DOWN_Q3_50_75|UP_Q4_75_90,europe_midday|us_pre_open|us_open,1,12,0.0833333333333333,1.0,0.5217391304347826,0.008695652173913,True,1.0,1.0
WTI_session,5,slight_escalation_strait_closure,UP_Q5_90_100|FLAT_Q3_50_75|FLAT_Q1_0_25,mcx_open_drive|india_morning|india_midday,1,12,0.0833333333333333,1.0,0.5217391304347826,0.008695652173913,True,1.0,1.0
WTI_session,5,slight_escalation_strait_closure,UP_Q5_90_100|UP_Q4_75_90|DOWN_Q1_0_25,us_open|mcx_tail|other_valid_hours,1,12,0.0833333333333333,1.0,0.5217391304347826,0.008695652173913,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q2_25_50|UP_Q4_75_90|DOWN_Q3_50_75,us_open|us_open|other_valid_hours,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q2_25_50|UP_Q4_75_90|UP_Q2_25_50,europe_midday|us_pre_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q3_50_75|DOWN_Q5_90_100|FLAT_Q1_0_25,us_pre_open|us_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q3_50_75|DOWN_Q5_90_100|UP_Q5_90_100,mcx_open_drive|india_morning|india_midday,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q3_50_75|UP_Q2_25_50|FLAT_Q1_0_25,us_pre_open|us_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q3_50_75|UP_Q2_25_50|UP_Q5_90_100,us_pre_open|us_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q3_50_75|UP_Q4_75_90|FLAT_Q2_25_50,global_reopen_pre_mcx|mcx_open_drive|india_morning,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q3_50_75|UP_Q4_75_90|UP_Q2_25_50,asia_early|us_late|europe_midday,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,FLAT_Q1_0_25|DOWN_Q3_50_75|DOWN_Q3_50_75,us_late|europe_midday|us_pre_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,FLAT_Q1_0_25|DOWN_Q3_50_75|UP_Q3_50_75,india_morning|india_midday|europe_midday,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,FLAT_Q1_0_25|FLAT_Q2_25_50|DOWN_Q1_0_25,mcx_open_drive|india_morning|india_midday,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,FLAT_Q1_0_25|FLAT_Q2_25_50|DOWN_Q5_90_100,asia_early|us_late|europe_midday,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,FLAT_Q1_0_25|UP_Q3_50_75|FLAT_Q1_0_25,us_pre_open|us_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,FLAT_Q1_0_25|UP_Q3_50_75|UP_Q2_25_50,asia_early|us_late|europe_midday,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q2_25_50|UP_Q3_50_75|FLAT_Q1_0_25,us_pre_open|us_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q2_25_50|UP_Q3_50_75|FLAT_Q2_25_50,us_open|us_open|mcx_tail,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q2_25_50|UP_Q5_90_100|DOWN_Q5_90_100,europe_midday|us_pre_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q2_25_50|UP_Q5_90_100|UP_Q2_25_50,us_open|us_open|other_valid_hours,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q3_50_75|DOWN_Q2_25_50|FLAT_Q1_0_25,europe_midday|us_pre_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q3_50_75|DOWN_Q2_25_50|UP_Q4_75_90,us_late|europe_midday|us_pre_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q4_75_90|UP_Q2_25_50|FLAT_Q1_0_25,us_pre_open|us_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q4_75_90|UP_Q2_25_50|UP_Q5_90_100,us_late|europe_midday|us_pre_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q5_90_100|DOWN_Q4_75_90|FLAT_Q1_0_25,india_midday|europe_midday|us_pre_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q5_90_100|DOWN_Q4_75_90|UP_Q2_25_50,us_late|europe_midday|us_pre_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q5_90_100|DOWN_Q5_90_100|FLAT_Q1_0_25,us_pre_open|us_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q5_90_100|DOWN_Q5_90_100|UP_Q1_0_25,asia_early|us_late|europe_midday,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q2_25_50|DOWN_Q5_90_100|DOWN_Q2_25_50,us_open|mcx_tail|other_valid_hours,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q2_25_50|DOWN_Q5_90_100|UP_Q5_90_100,mcx_open_drive|india_morning|india_midday,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q2_25_50|UP_Q3_50_75|FLAT_Q1_0_25,us_late|europe_midday|us_pre_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q2_25_50|UP_Q3_50_75|UP_Q4_75_90,us_open|us_open|mcx_tail,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q3_50_75|UP_Q2_25_50|DOWN_Q3_50_75,us_late|europe_midday|us_pre_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q3_50_75|UP_Q2_25_50|UP_Q3_50_75,us_pre_open|us_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q3_50_75|UP_Q4_75_90|DOWN_Q4_75_90,asia_early|us_late|europe_midday,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q3_50_75|UP_Q4_75_90|UP_Q2_25_50,europe_midday|us_pre_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q4_75_90|UP_Q3_50_75|DOWN_Q4_75_90,us_pre_open|us_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q4_75_90|UP_Q3_50_75|UP_Q4_75_90,europe_midday|us_pre_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q5_90_100|DOWN_Q5_90_100|DOWN_Q5_90_100,europe_midday|us_pre_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q5_90_100|DOWN_Q5_90_100|UP_Q5_90_100,us_pre_open|us_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q5_90_100|FLAT_Q1_0_25|DOWN_Q4_75_90,asia_early|us_late|europe_midday,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q5_90_100|FLAT_Q1_0_25|UP_Q2_25_50,us_late|europe_midday|us_pre_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q5_90_100|UP_Q5_90_100|DOWN_Q3_50_75,india_morning|india_midday|europe_midday,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q5_90_100|UP_Q5_90_100|DOWN_Q5_90_100,us_open|us_open|other_valid_hours,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,FLAT_Q1_0_25|DOWN_Q2_25_50|DOWN_Q5_90_100,us_open|us_open|mcx_tail,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,FLAT_Q1_0_25|DOWN_Q2_25_50|UP_Q3_50_75,us_pre_open|us_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,FLAT_Q1_0_25|DOWN_Q3_50_75|DOWN_Q2_25_50,us_pre_open|us_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,FLAT_Q1_0_25|DOWN_Q3_50_75|UP_Q4_75_90,us_late|europe_midday|us_pre_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,FLAT_Q1_0_25|DOWN_Q5_90_100|DOWN_Q5_90_100,us_late|europe_midday|us_pre_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,FLAT_Q1_0_25|DOWN_Q5_90_100|UP_Q4_75_90,us_pre_open|us_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,FLAT_Q1_0_25|FLAT_Q1_0_25|FLAT_Q1_0_25,india_morning|india_midday|europe_midday,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,FLAT_Q1_0_25|FLAT_Q1_0_25|UP_Q2_25_50,india_midday|europe_midday|us_pre_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,FLAT_Q1_0_25|UP_Q3_50_75|DOWN_Q3_50_75,india_morning|india_midday|europe_midday,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,FLAT_Q1_0_25|UP_Q3_50_75|UP_Q1_0_25,asia_early|us_late|europe_midday,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,UP_Q2_25_50|DOWN_Q3_50_75|UP_Q2_25_50,europe_midday|us_pre_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,UP_Q2_25_50|DOWN_Q3_50_75|UP_Q3_50_75,us_pre_open|us_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,UP_Q2_25_50|UP_Q3_50_75|UP_Q1_0_25,us_pre_open|us_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,UP_Q2_25_50|UP_Q3_50_75|UP_Q2_25_50,us_open|us_open|other_valid_hours,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,UP_Q3_50_75|UP_Q1_0_25|FLAT_Q2_25_50,us_open|us_open|mcx_tail,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,UP_Q3_50_75|UP_Q1_0_25|UP_Q3_50_75,us_late|europe_midday|us_pre_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,UP_Q4_75_90|DOWN_Q2_25_50|DOWN_Q3_50_75,us_open|us_open|other_valid_hours,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,UP_Q4_75_90|DOWN_Q2_25_50|UP_Q5_90_100,us_open|us_open|other_valid_hours,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,UP_Q4_75_90|FLAT_Q1_0_25|UP_Q2_25_50,asia_early|us_late|europe_midday,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,UP_Q4_75_90|FLAT_Q1_0_25|UP_Q5_90_100,us_late|europe_midday|us_pre_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,UP_Q4_75_90|UP_Q2_25_50|DOWN_Q3_50_75,europe_midday|us_pre_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,UP_Q4_75_90|UP_Q2_25_50|UP_Q4_75_90,us_pre_open|us_open|us_open,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,UP_Q4_75_90|UP_Q3_50_75|UP_Q3_50_75,us_open|us_open|other_valid_hours,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
WTI_session,1,full_scale_war,UP_Q4_75_90|UP_Q3_50_75|UP_Q4_75_90,india_morning|india_midday|europe_midday,1,18,0.0555555555555555,0.5,0.6923076923076923,0.0076923076923076,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q1_0_25|DOWN_Q3_50_75|DOWN_Q5_90_100,europe_midday|us_pre_open|us_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q1_0_25|FLAT_Q1_0_25|FLAT_Q1_0_25,india_midday|europe_midday|us_pre_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q1_0_25|UP_Q3_50_75|FLAT_Q2_25_50,global_reopen_pre_mcx|mcx_open_drive|india_morning,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q3_50_75|DOWN_Q2_25_50|UP_Q3_50_75,us_pre_open|us_open|us_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q3_50_75|DOWN_Q3_50_75|UP_Q2_25_50,europe_midday|us_pre_open|us_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q3_50_75|UP_Q3_50_75|FLAT_Q2_25_50,india_midday|europe_midday|us_pre_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q3_50_75|UP_Q5_90_100|DOWN_Q4_75_90,asia_early|us_late|europe_midday,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q4_75_90|FLAT_Q1_0_25|UP_Q2_25_50,europe_midday|us_pre_open|us_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q4_75_90|UP_Q2_25_50|UP_Q3_50_75,europe_midday|us_pre_open|us_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q5_90_100|UP_Q1_0_25|UP_Q2_25_50,us_late|europe_midday|us_pre_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q5_90_100|UP_Q2_25_50|DOWN_Q3_50_75,us_open|us_open|mcx_tail,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q5_90_100|UP_Q3_50_75|UP_Q3_50_75,europe_midday|us_pre_open|us_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q5_90_100|UP_Q4_75_90|DOWN_Q5_90_100,us_open|us_open|other_valid_hours,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,DOWN_Q5_90_100|UP_Q5_90_100|DOWN_Q4_75_90,india_morning|india_midday|europe_midday,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,FLAT_Q1_0_25|DOWN_Q1_0_25|DOWN_Q3_50_75,us_late|europe_midday|us_pre_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,FLAT_Q2_25_50|DOWN_Q1_0_25|FLAT_Q1_0_25,india_morning|india_midday|europe_midday,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,FLAT_Q2_25_50|DOWN_Q2_25_50|FLAT_Q1_0_25,india_morning|india_midday|europe_midday,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,FLAT_Q2_25_50|DOWN_Q5_90_100|FLAT_Q1_0_25,us_late|europe_midday|us_pre_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,FLAT_Q2_25_50|FLAT_Q1_0_25|FLAT_Q1_0_25,us_pre_open|us_open|us_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,FLAT_Q2_25_50|UP_Q2_25_50|DOWN_Q2_25_50,india_morning|india_midday|europe_midday,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q1_0_25|FLAT_Q1_0_25|FLAT_Q2_25_50,global_reopen_pre_mcx|mcx_open_drive|india_morning,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q1_0_25|UP_Q2_25_50|DOWN_Q2_25_50,europe_midday|us_pre_open|us_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q2_25_50|DOWN_Q5_90_100|UP_Q3_50_75,us_late|europe_midday|us_pre_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q3_50_75|UP_Q4_75_90|DOWN_Q3_50_75,europe_midday|us_pre_open|us_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q4_75_90|DOWN_Q3_50_75|FLAT_Q1_0_25,us_pre_open|us_open|us_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q4_75_90|FLAT_Q2_25_50|UP_Q2_25_50,mcx_open_drive|india_morning|india_midday,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q5_90_100|UP_Q3_50_75|UP_Q2_25_50,mcx_open_drive|india_morning|india_midday,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
BRENT_session,1,full_scale_war,UP_Q5_90_100|UP_Q5_90_100|UP_Q3_50_75,global_reopen_pre_mcx|mcx_open_drive|india_morning,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q1_0_25|FLAT_Q2_25_50|FLAT_Q3_50_75,global_reopen_pre_mcx|mcx_open_drive|india_morning,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q1_0_25|UP_Q3_50_75|UP_Q3_50_75,europe_midday|us_pre_open|us_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q2_25_50|FLAT_Q1_0_25|DOWN_Q3_50_75,asia_early|us_late|europe_midday,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q2_25_50|UP_Q2_25_50|UP_Q2_25_50,europe_midday|us_pre_open|us_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q3_50_75|DOWN_Q2_25_50|DOWN_Q2_25_50,us_open|us_open|other_valid_hours,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q4_75_90|DOWN_Q2_25_50|UP_Q3_50_75,asia_early|us_late|europe_midday,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q4_75_90|DOWN_Q4_75_90|UP_Q3_50_75,europe_midday|us_pre_open|us_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q4_75_90|UP_Q4_75_90|FLAT_Q1_0_25,asia_early|us_late|europe_midday,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q4_75_90|UP_Q5_90_100|UP_Q2_25_50,india_midday|europe_midday|us_pre_open,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
WTI_session,1,full_scale_war,DOWN_Q5_90_100|UP_Q4_75_90|FLAT_Q2_25_50,us_open|us_open|mcx_tail,1,18,0.0555555555555555,1.0,0.5142857142857143,0.0057142857142857,True,1.0,1.0
